Filename,Operator,DeviceID,Battery_Voltage,Battery_Percentage,Network_Status,Network_Type,Firmare_Revision,Time_Stamp,Latitude,Longitude,ChunkID,TotalSize,Format,SubChunk1ID,SubChunk1Size,AudioFormat,NumChannels,SampleRate,ByteRate,BlockAlign,BitsPerSample,SubChunk2ID,SubChunk2Size
C172755.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-172757,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172756.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-172815,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172757.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-172825,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172758.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-172835,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172759.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-172845,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172760.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-172855,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172761.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-17295,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172762.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-172915,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172763.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-172933,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172764.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-172944,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172765.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-172954,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172766.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-17304,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172767.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-173014,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172768.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-173024,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172769.WAV,Airtel,C9108070569, 5.0V,256.0, 24,HSPA, Ver1.0,8/7/2019-173034,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172770.WAV,Airtel,C9108070569, 5.0V,256.0, 19,HSPA, Ver1.0,8/7/2019-173052,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172771.WAV,Airtel,C9108070569, 5.0V,256.0, 19,HSPA, Ver1.0,8/7/2019-17312,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172772.WAV,Airtel,C9108070569, 5.0V,256.0, 19,HSPA, Ver1.0,8/7/2019-173112,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172773.WAV,Airtel,C9108070569, 5.0V,256.0, 19,HSPA, Ver1.0,8/7/2019-173122,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172774.WAV,Airtel,C9108070569, 5.0V,256.0, 19,HSPA, Ver1.0,8/7/2019-173132,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172775.WAV,Airtel,C9108070569, 5.0V,256.0, 19,HSPA, Ver1.0,8/7/2019-173142,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172776.WAV,Airtel,C9108070569, 5.0V,256.0, 19,HSPA, Ver1.0,8/7/2019-173152,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172777.WAV,Airtel,C9108070569, 5.0V,256.0, 21,HSPA, Ver1.0,8/7/2019-173210,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172778.WAV,Airtel,C9108070569, 5.0V,256.0, 21,HSPA, Ver1.0,8/7/2019-173220,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172779.WAV,Airtel,C9108070569, 5.0V,256.0, 21,HSPA, Ver1.0,8/7/2019-173230,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172780.WAV,Airtel,C9108070569, 5.0V,256.0, 21,HSPA, Ver1.0,8/7/2019-173240,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172781.WAV,Airtel,C9108070569, 5.0V,256.0, 21,HSPA, Ver1.0,8/7/2019-173250,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172782.WAV,Airtel,C9108070569, 5.0V,256.0, 21,HSPA, Ver1.0,8/7/2019-17331,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
C172783.WAV,Airtel,C9108070569, 5.0V,256.0, 21,HSPA, Ver1.0,8/7/2019-173311,13.0075516,77.5741122 ,RIFF,320256,WAVE,fmt ,16,1,1,16000,32000,2,16,data,320000
